StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-22 21:11:49,2021-11-22 21:17:29,0,172.98.189.186,100,340,1,2021-11-22 21:17:30,R_2uy9LiCh75sZEhP,,,,,40.00250244140625,-75.1134033203125,anonymous,EN,,4,5,2,1,2,,2,2,2,2,2,2,,,,,,,2,2,2,,,,,,,2,1,2,3,3,4,3,3,4,3,4,4,4,1,5,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:10:29,2021-11-22 21:18:09,0,172.85.99.43,100,459,1,2021-11-22 21:18:09,R_30jItNFARj95WgU,,,,,34.0493927001953125,-118.2660980224609375,anonymous,EN,,5,6,3,2,1,2,,5,2,2,2,2,,,,,,,1,1,1,,,,2,2,2,,,,4,4,3,3,5,3,3,4,4,3,1,5,,1,,,,,,1,,,,2,,3,4,2,,,1,,1,,,1,12,142.915,142.915,146.137,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:09:55,2021-11-22 21:18:29,0,202.182.64.60,100,514,1,2021-11-22 21:18:29,R_2ccSfSNBzIgwXBp,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,5,6,2,1,2,,4,1,1,1,1,2,3,5,4,1,2,1,1,2,2,,,,1,1,1,,,,4,5,4,5,5,4,5,5,4,4,1,4,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,,1,,75,1.261,8.152,11.933,3,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:11:33,2021-11-22 21:19:15,0,172.86.84.206,100,462,1,2021-11-22 21:19:15,R_3PYRUEXQ9aYJNeH,,,,,41.4951019287109375,-81.69390106201171875,anonymous,EN,,5,6,2,1,2,,1,1,1,1,1,2,,,,,,,2,1,1,1,1,1,,,,,,,5,4,4,4,4,4,5,5,4,4,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,good,1,,5,4.983,4.983,5.369,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:13:28,2021-11-22 21:19:50,0,76.181.2.146,100,381,1,2021-11-22 21:19:50,R_1KrQgtwWebjRxiX,,,,,39.4944000244140625,-87.39060211181640625,anonymous,EN,,2,5,1,2,1,1,,2,2,2,2,3,,,,,,,2,2,1,,,,,,,2,1,2,4,2,2,4,5,5,5,5,5,5,3,2,,5,,,,,,1,,,,1,,3,1,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 20:59:18,2021-11-22 21:20:10,0,172.107.167.94,100,1252,1,2021-11-22 21:20:10,R_C8Hy5ETAUTcZC3D,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,,3,,3,1,2,4,,2,1,2,1,4,,,,,,,1,2,1,,,,,,,2,2,2,5,4,3,4,4,5,3,,4,4,1,5,,1,,,,,,1,,,,2,,3,2,1,,1,,,1,no,,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:16:06,2021-11-22 21:20:27,0,136.175.194.11,100,261,1,2021-11-22 21:20:28,R_1jvQEYWmWgnJZvE,,,,,36.837493896484375,-76.09760284423828125,anonymous,EN,,4,5,3,1,1,,3,1,1,1,1,2,2,4,5,1,3,1,2,3,3,,,,,,,2,1,2,5,5,5,4,5,5,3,5,5,4,1,5,,1,,,1,,,,,,,1,,3,4,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:12:03,2021-11-22 21:20:40,0,47.200.110.243,100,517,1,2021-11-22 21:20:40,R_3JBblor5zcucJz3,,,,,27.89300537109375,-82.5074005126953125,anonymous,EN,,5,3,1,2,1,1,,1,1,1,1,1,,,,,,,2,5,2,2,2,2,,,,,,,1,5,5,1,5,5,5,5,5,5,1,5,,5,,,1,,,1,,,,1,,2,4,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 21:15:31,2021-11-22 21:20:44,0,106.197.37.159,100,313,1,2021-11-22 21:20:45,R_ssNebPF38VRZHJn,,,,,11.6602020263671875,78.1531982421875,anonymous,EN,1,4,5,2,1,1,,1,1,1,1,1,2,2,4,1,5,3,1,2,1,1,,,,1,2,2,,,,4,5,3,4,5,4,4,3,5,3,1,6,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,nice,,1,5,5.098,5.098,8.484,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 21:15:37,2021-11-22 21:21:04,0,208.195.25.75,100,326,1,2021-11-22 21:21:04,R_BwUnjD1DCnwviJr,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,4,6,3,1,2,2,,2,2,2,1,2,,,,,,,1,2,2,,,,1,1,2,,,,4,3,4,4,4,4,3,4,5,4,1,5,,1,,,,,,1,,,,1,,4,3,1,,1,,,1,IT IS INTERESTING,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:11:41,2021-11-22 21:21:24,0,172.14.118.218,100,582,1,2021-11-22 21:21:24,R_1DMYIsLhH703ipB,,,,,34.136993408203125,-118.2375946044921875,anonymous,EN,,3,4,1,2,2,,1,2,1,2,2,1,1,5,4,2,3,1,2,5,5,,,,2,2,2,,,,2,3,3,3,4,3,4,3,4,4,1,5,,5,,,1,,,,,,,2,,3,3,2,,,2,,1,N/A,1,,3,110.449,110.449,111.764,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:11:00,2021-11-22 21:21:35,0,24.214.242.36,100,635,1,2021-11-22 21:21:36,R_3FJMg9G2FZHq8Cp,,,,,32.478302001953125,-84.89849853515625,anonymous,EN,,4,6,3,1,2,2,,2,1,1,1,2,2,1,3,4,5,1,5,2,2,,,,,,,2,2,1,3,4,3,3,4,4,4,4,4,5,1,6,,1,,,,,,1,,,,1,,2,3,1,,1,,,1,good,,1,5,8.928,8.928,13.084,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-22 21:18:30,2021-11-22 21:21:49,0,199.189.253.5,100,198,1,2021-11-22 21:21:49,R_O28CwnA7Zp0TNw5,,,,,47.6033935546875,-122.341400146484375,anonymous,EN,,5,6,4,2,2,2,,2,1,1,1,2,,,,,,,1,1,2,2,2,2,,,,,,,4,3,4,3,5,4,4,5,4,5,1,5,,1,,,,,,1,,,,1,,3,2,1,,1,,,1,nice,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:15:48,2021-11-22 21:21:52,0,76.188.30.208,100,364,1,2021-11-22 21:21:53,R_Pt8oNWCt6DLNJSx,,,,,40.766693115234375,-82.5355987548828125,anonymous,EN,,1,5,1,2,1,2,,3,1,2,2,3,,,,,,,3,2,2,2,2,2,,,,,,,4,4,2,3,3,3,3,2,2,2,1,5,,5,,,,,,1,,,,1,,3,1,3,,,,3,2,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:18:14,2021-11-22 21:21:53,0,163.123.222.48,100,218,1,2021-11-22 21:21:53,R_1OjnkepvsGe13J4,,,,,39.3408050537109375,-76.40779876708984375,anonymous,EN,,4,5,3,1,2,,2,2,2,1,1,2,,,,,,,2,3,2,2,2,2,,,,,,,4,4,5,5,4,5,5,4,5,5,1,5,,1,,,1,,,,,,,1,,3,4,2,,,1,,2,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:17:49,2021-11-22 21:22:10,0,63.75.240.254,100,261,1,2021-11-22 21:22:11,R_1f7qULMDufJq4PN,,,,,43.4322967529296875,-124.213104248046875,anonymous,EN,,4,5,3,2,2,,2,2,1,2,2,2,,,,,,,2,2,2,,,,2,2,2,,,,2,3,3,2,2,3,4,4,3,3,1,6,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:10:31,2021-11-22 21:22:19,0,73.82.138.252,100,707,1,2021-11-22 21:22:19,R_sZmYimpXiXD241z,,,,,33.93719482421875,-84.0791015625,anonymous,EN,,1,4,3,2,3,3,,3,2,2,2,1,2,5,4,3,1,1,4,4,4,,,,,,,2,2,2,1,5,4,1,5,5,5,1,3,1,1,5,,1,,,,,,1,,,,2,,4,4,3,,,,2,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 21:19:05,2021-11-22 21:22:30,0,38.69.2.249,100,204,1,2021-11-22 21:22:30,R_3lsNf7Tnjfpsr3q,,,,,41.8874053955078125,-87.63179779052734375,anonymous,EN,,4,5,2,2,2,2,,3,2,2,2,2,4,5,3,1,2,1,2,2,2,,,,,,,2,1,2,3,3,3,3,4,4,4,4,3,4,1,5,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:11:41,2021-11-22 21:22:38,0,167.224.165.133,100,656,1,2021-11-22 21:22:38,R_UDua3my0ep0R0E9,,,,,36.183502197265625,-94.17620086669921875,anonymous,EN,,5,6,1,2,1,2,,1,3,2,2,2,1,3,4,2,5,1,2,2,2,2,2,1,,,,,,,1,4,4,1,3,5,3,1,3,3,2,2,,1,1,,,,,,,,,1,,3,3,3,,,,1,2,none,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:19:38,2021-11-22 21:22:56,0,79.110.183.56,100,198,1,2021-11-22 21:22:57,R_3dGppsdg6cz41Lb,,,,,34.048492431640625,-118.252899169921875,anonymous,EN,,5,6,3,1,1,1,,2,1,1,1,1,4,5,1,2,3,1,2,3,1,,,,1,1,1,,,,3,4,4,4,2,4,4,4,4,3,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,GOOD,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
